Gene,Name,baseMean,baseMean_N2_OP50,baseMean_N2_PA14,log2FoldChange,lfcSE,stat,pvalue,padj
WBGene00019626,K10C9.7,577.8525749,647.9789544,507.4926513,-0.338892233,0.158918758,-2.132487294,0.032966808,0.149643629
WBGene00021084,W08E12.3,37.56120101,46.99400879,28.07104256,-0.630227586,0.295592497,-2.132082484,0.033000066,0.149753523
WBGene00020339,ttr-59,776.3273822,405.5302791,1147.037371,0.865290401,0.406232596,2.130036853,0.033168571,0.150476932
WBGene00022301,cpsf-1,2476.397594,2739.051777,2214.234339,-0.297746481,0.13982966,-2.129351391,0.033225199,0.15069253
WBGene00001226,eif-3.C,17042.74967,18416.34137,15669.46503,-0.228979364,0.107607423,-2.1279142,0.033344198,0.151066651
WBGene00012864,Y45F3A.9,271.7185472,307.1434804,236.4313364,-0.360746015,0.169529355,-2.127926553,0.033343174,0.151066651
WBGene00020398,cerk-1,2221.971498,2019.206749,2424.322267,0.257944304,0.121214854,2.127992525,0.033337703,0.151066651
WBGene00194986,pigb-1,615.2559374,543.5878981,687.2896175,0.326238065,0.153290701,2.128231278,0.033317913,0.151066651
WBGene00006674,twk-21,18.57301243,10.31553775,26.86446966,0.849602584,0.399345596,2.127487049,0.033379636,0.151103113
WBGene00016530,C39D10.2,57.55574659,70.72249684,44.53312806,-0.582729305,0.273896514,-2.127552835,0.033374176,0.151103113
WBGene00016867,C52B9.4,2290.648649,2088.279273,2492.960012,0.250219241,0.117607558,2.127577894,0.033372097,0.151103113
WBGene00017472,cst-1,239.3923414,282.8443149,196.2797756,-0.483324477,0.227236185,-2.12696969,0.033422602,0.15117356
WBGene00019782,M60.7,185.0037526,122.3950281,247.7429864,0.760297114,0.357427681,2.127135516,0.033408825,0.15117356
WBGene00023432,K12B6.9,330.4208222,290.0808141,370.5228421,0.339304903,0.159521071,2.127022477,0.033418216,0.15117356
WBGene00007605,hrg-7,4479.650616,3659.208951,5300.406476,0.488989345,0.229924451,2.12673921,0.033441758,0.151218877
WBGene00012978,Y48B6A.1,2526.794103,2825.05444,2228.977865,-0.329333048,0.154900129,-2.126099252,0.033494996,0.151418243
WBGene00011742,tgn-38,961.7010178,867.3860458,1056.206308,0.276848626,0.130231696,2.125816017,0.033518582,0.151483487
WBGene00012982,jmjd-2,547.8067252,619.0486828,476.9730344,-0.359537704,0.169156887,-2.125468905,0.033547506,0.151572816
WBGene00015841,skpo-2,1454.368379,1915.948601,992.9663851,-0.732739218,0.344845594,-2.124832765,0.03360057,0.151771133
WBGene00003435,msp-40,4823.948554,5649.602386,3998.037992,-0.461323155,0.217162523,-2.124322136,0.033643216,0.151890526
WBGene00012163,VZK822L.2,58.41244643,41.27298991,75.53856979,0.697946012,0.328570936,2.124186696,0.033654535,0.151890526
WBGene00022584,ZC266.1,79.34104003,109.8755575,48.69224416,-0.808680586,0.380684975,-2.124277651,0.033646933,0.151890526
WBGene00009977,swan-1,474.4689297,425.7479712,523.4261651,0.289578696,0.13633445,2.124031724,0.033667491,0.151907572
WBGene00019773,M04G7.2,341.157234,387.7998763,294.8274623,-0.376206326,0.177138794,-2.123794096,0.033687365,0.151955816
WBGene00004751,sea-2,984.3649611,1119.977524,849.2894012,-0.379360085,0.178704113,-2.122839144,0.033767333,0.152275032
WBGene00001055,dpf-2,1482.628129,1062.918924,1902.200763,0.68202825,0.321365434,2.12228254,0.033814019,0.152404564
WBGene00044759,T06E6.15,6.542479135,1.941823216,11.12816145,0.843746739,0.397566716,2.122277105,0.033814475,0.152404564
WBGene00002247,lam-1,14735.62738,16581.01234,12890.64173,-0.348156832,0.164089245,-2.121752895,0.033858494,0.152561415
WBGene00000390,cdc-42,6280.445714,5746.524302,6814.510285,0.241140009,0.113664888,2.121499549,0.033879786,0.152574274
WBGene00016264,C30F12.5,2714.933462,2156.358551,3273.183953,0.538138954,0.253652759,2.12155766,0.033874901,0.152574274
WBGene00003678,nhr-88,1160.437788,1047.679735,1273.383187,0.274343811,0.129323202,2.121381209,0.033889735,0.152577562
WBGene00019001,ipgm-1,9692.662017,10663.80692,8721.585826,-0.282273703,0.133070135,-2.121240083,0.033901604,0.152589486
WBGene00000931,dao-5,14009.93616,15302.6172,12717.76583,-0.260835787,0.123003936,-2.120548304,0.033959833,0.152810013
WBGene00006431,tag-52,300.8725288,253.600572,348.4776773,0.428922484,0.20229591,2.12027264,0.03398306,0.152872965
WBGene00000704,col-130,6590.164101,7519.727473,5660.789082,-0.388285547,0.183154329,-2.119991099,0.034006796,0.152938172
WBGene00013590,Y81G3A.1,29.98238801,39.13258291,20.78754833,-0.716338085,0.337915438,-2.119873805,0.034016689,0.152941104
WBGene00013530,ntl-11,1481.667952,1609.846011,1353.722324,-0.244962063,0.115593857,-2.119161593,0.034076813,0.153169814
WBGene00002996,lin-7,351.1317648,400.6196456,301.4588118,-0.388759278,0.183498231,-2.1185996,0.03412432,0.153271454
WBGene00013486,egas-1,13.48755298,7.375352028,19.5842995,0.850047982,0.401219976,2.118658173,0.034119366,0.153271454
WBGene00015805,C15H9.11,136.3935406,102.0898003,170.4903761,0.626852465,0.29589668,2.118484281,0.034134075,0.153271454
WBGene00021771,spe-48,1131.176903,1034.666286,1227.808658,0.242068541,0.114266496,2.118455971,0.03413647,0.153271454
WBGene00009389,F35B12.10,466.625026,401.0398503,532.3137919,0.387276062,0.182834792,2.118174874,0.03416026,0.153336671
WBGene00004030,pin-2,220.6406357,183.1683131,257.7844852,0.4564509,0.215564045,2.117472326,0.034219782,0.153502716
WBGene00018210,F39G3.5,492.688985,405.8913946,579.3482074,0.472365345,0.223073506,2.117532265,0.0342147,0.153502716
WBGene00021662,snpc-3.3,44.88018459,60.48729543,29.42040659,-0.766640684,0.36206532,-2.117409874,0.034225077,0.153502716
WBGene00012528,pap-1,3414.51678,3117.579595,3711.124501,0.246303337,0.116353294,2.11685745,0.034271948,0.153671292
WBGene00019864,ceh-93,335.84611,293.6405685,377.8437161,0.348544652,0.164676359,2.116543343,0.034298623,0.153749244
WBGene00001412,fem-2,1242.461093,1357.536607,1127.444826,-0.261745626,0.123673303,-2.116427872,0.034308434,0.153751578
WBGene00016568,C41G11.1,255.7986946,180.9259342,330.4832487,0.695740207,0.328794917,2.116030908,0.034342179,0.153861143
WBGene00008767,F13G3.7,1287.886364,1167.453093,1407.992468,0.263917595,0.124764466,2.115326609,0.03440212,0.15404629
WBGene00008789,F14D7.2,61.16821859,32.03901372,90.22569769,0.859388285,0.406261607,2.115356878,0.034399542,0.15404629
WBGene00018099,ztf-28,87.35508569,107.2906883,67.43241116,-0.583550007,0.275952043,-2.114679057,0.034457311,0.154179699
WBGene00018409,F44B9.8,1381.699157,1208.634895,1554.449128,0.347896244,0.164516801,2.114654807,0.034459379,0.154179699
WBGene00018430,nhr-142,97.63106956,77.31366324,117.7059769,0.540659341,0.255673307,2.11464915,0.034459861,0.154179699
WBGene00021673,Y48G1BM.8,38.69610304,50.56247939,27.00516965,-0.712230597,0.336860007,-2.114322217,0.034487756,0.154262801
WBGene00021764,Y51F10.3,852.4405618,950.0872366,755.2739624,-0.319502515,0.151137879,-2.113980409,0.034516941,0.154351626
WBGene00003564,ncs-2,11471.08638,10197.53361,12744.61613,0.31103413,0.147193743,2.113093417,0.034592773,0.154621659
WBGene00011103,R07E3.2,416.5255527,482.2687384,350.8551781,-0.429097814,0.20306982,-2.113055566,0.034596012,0.154621659
WBGene00013091,Y51B9A.9,63.42285012,81.81474689,44.94258285,-0.692976856,0.327987434,-2.112815259,0.034616583,0.154630081
WBGene00020352,T08B6.2,24.24130161,15.16124866,33.46881793,0.797000075,0.377218976,2.112831342,0.034615206,0.154630081
WBGene00016484,C36C5.15,32.29036257,41.74663305,22.97188632,-0.691789518,0.327495276,-2.112364875,0.034655165,0.154718906
WBGene00017980,F32B5.7,870.2869102,973.7431601,767.2080374,-0.330982416,0.156684841,-2.112408666,0.034651412,0.154718906
WBGene00007928,C34C12.9,96.15728671,75.07702859,117.4162255,0.56704803,0.268514048,2.111800239,0.034703587,0.154809801
WBGene00010831,M02G9.2,577.4164257,717.8607097,437.0877031,-0.612031524,0.289803509,-2.111884447,0.034696362,0.154809801
WBGene00011554,T07A5.1,574.3805014,452.1014443,696.4342324,0.552322215,0.261519526,2.111973137,0.034688753,0.154809801
WBGene00011155,rbm-3.1,1668.444594,1917.126942,1419.651694,-0.40804402,0.193251071,-2.111470937,0.034731853,0.154894145
WBGene00013792,rad-54.B,378.3980636,435.3351383,321.8304957,-0.410048844,0.1942452,-2.11098572,0.034773539,0.155038275
WBGene00020360,math-41,501.9670026,444.8232055,559.104031,0.31840489,0.150876946,2.110361451,0.034827234,0.155235854
WBGene00018169,nspb-2,25.22795909,9.344822805,41.07469277,0.857299967,0.406326702,2.109878485,0.034868824,0.155379385
WBGene00022761,ZK546.4,368.8247787,429.6994165,307.6523085,-0.447545301,0.212142769,-2.109642027,0.034889201,0.15542834
WBGene00000285,cal-1,285.1676214,249.4947868,320.7822957,0.347433856,0.16471609,2.109289121,0.034919633,0.155458246
WBGene00000410,cdk-9,1030.357481,1127.185352,933.9166644,-0.264891925,0.125586586,-2.109237413,0.034924094,0.155458246
WBGene00015752,C14B9.2,6742.02699,5848.609184,7635.755191,0.366684121,0.173844072,2.1092702,0.034921265,0.155458246
WBGene00013343,prp-6,4975.436899,5426.088926,4525.315909,-0.256065501,0.121452894,-2.108352395,0.035000519,0.155756544
WBGene00003987,pes-23,326.9400675,237.902001,415.7046117,0.662418209,0.314253607,2.107909647,0.035038806,0.155885009
WBGene00007434,arp-6,894.9919735,801.5359327,988.5300183,0.293590615,0.13932443,2.107244331,0.035096406,0.155973555
WBGene00009349,F32H5.3,216.9217005,136.3290159,297.3846568,0.791529575,0.375574803,2.10751512,0.035072952,0.155973555
WBGene00017316,F09G2.8,1420.994473,1280.882194,1561.086317,0.277891825,0.131868996,2.107332523,0.035088766,0.155973555
WBGene00018346,F42C5.4,176.4229803,132.7073659,219.9677615,0.619508032,0.293967166,2.107405532,0.035082442,0.155973555
WBGene00000094,agt-2,353.9892324,312.0660492,395.7547111,0.32987019,0.156570098,2.106853063,0.035130318,0.156050616
WBGene00017708,F22E5.9,291.5916009,252.1260406,331.2321549,0.374409677,0.177712612,2.106826702,0.035132604,0.156050616
WBGene00004914,snr-1,2839.231081,3123.448938,2555.010374,-0.281935132,0.133864638,-2.106121045,0.035193839,0.156280665
WBGene00013150,pole-4,284.0391963,329.2834829,238.9607906,-0.431826075,0.205053764,-2.105916348,0.035211619,0.156317677
WBGene00009346,F32H2.10,342.8591508,286.8245378,398.7087668,0.441950905,0.209874269,2.105788893,0.035222694,0.156324909
WBGene00013931,clec-97,21.716061,7.560721679,35.80419469,0.848889124,0.403348569,2.104604279,0.035325769,0.156740342
WBGene00010796,clip-1,2185.168913,2431.9341,1938.100978,-0.316159595,0.150278811,-2.103820178,0.035394136,0.157001595
WBGene00018953,F56C9.10,7699.929286,7012.362547,8387.671077,0.252742149,0.120174969,2.103118068,0.03545545,0.15723143
WBGene00003843,Oct-02,1556.255421,1368.81981,1743.884245,0.335693829,0.159681081,2.102276781,0.035529037,0.157499236
WBGene00011522,srap-1,1882.098055,2092.543162,1671.976363,-0.312762937,0.148780752,-2.102173377,0.035538091,0.157499236
WBGene00012674,bed-1,272.5572803,308.0160964,237.4037573,-0.358766066,0.170670196,-2.102101454,0.03554439,0.157499236
WBGene00012931,Y47D3A.20,198.5498143,224.2708428,172.6877633,-0.359979188,0.171272523,-2.101791821,0.035571516,0.157535079
WBGene00016816,C50E3.5,931.341597,836.1017859,1026.627531,0.287733929,0.136896039,2.101842613,0.035567065,0.157535079
WBGene00011529,T06D8.9,1900.11884,2087.986722,1712.141994,-0.278678241,0.132614375,-2.101418059,0.035604284,0.157638015
WBGene00001456,flp-13,298.3465072,334.8734138,262.0874406,-0.339388337,0.161561777,-2.100672222,0.035669749,0.157865295
WBGene00016877,C52D10.3,1039.466751,1521.895959,557.1289734,-0.850554754,0.404907315,-2.100615923,0.035674695,0.157865295
WBGene00001740,gro-1,522.1157116,449.5615619,594.5488197,0.382460644,0.18213383,2.099888003,0.035738694,0.158106226
WBGene00013587,Y80D3A.9,200.0186126,227.191632,173.0362032,-0.373546652,0.177929169,-2.099412116,0.035780588,0.158214884
WBGene00018423,F44E2.10,859.2024029,775.4310904,943.2555099,0.275288978,0.131127966,2.09939182,0.035782375,0.158214884
WBGene00018660,F52C6.3,64.78843146,51.2084964,78.30682233,0.544205086,0.259235136,2.099272093,0.035792922,0.158219247
WBGene00000526,clc-5,107.7473089,79.97791606,135.4234702,0.636524002,0.303262758,2.098919127,0.03582403,0.158314474
WBGene00001027,dnj-9,2019.37322,2195.174018,1843.63864,-0.246544731,0.117473005,-2.098735198,0.03584025,0.15834387
WBGene00013268,tric-1B.2,527.5475507,586.0993074,468.9536823,-0.310917946,0.148173757,-2.098333423,0.035875702,0.158458198
WBGene00008959,F19H6.4,30.95012975,12.74724307,49.1276345,0.860332993,0.41005345,2.098099636,0.035896345,0.158507072
WBGene00013542,lron-12,251.34265,214.9012937,287.453859,0.396237656,0.188897119,2.097637369,0.035937191,0.158569371
WBGene00014086,ZK809.3,4653.204108,5077.570986,4229.103528,-0.257772809,0.122887878,-2.097626009,0.035938196,0.158569371
WBGene00194691,ZK1098.12,178.2657468,145.7226385,210.7489747,0.486083713,0.231731651,2.097614682,0.035939197,0.158569371
WBGene00017144,brap-2,1725.795273,1574.675396,1876.799755,0.24788918,0.118190535,2.097369141,0.035960911,0.158622887
WBGene00004889,smp-1,1393.704141,1262.312743,1524.756888,0.265880818,0.12682626,2.09641771,0.036045153,0.15890977
WBGene00044024,C35A5.11,133.059983,178.2651553,88.00030618,-0.755168999,0.360218114,-2.0964215,0.036044817,0.15890977
WBGene00012888,sas-6,1669.639748,1518.192553,1821.074852,0.256504065,0.122363889,2.096239893,0.036060916,0.158936926
WBGene00012899,Y46G5A.7,8.060331677,2.69622482,13.45059222,0.842255101,0.401854714,2.095919424,0.036089339,0.159019853
WBGene00021627,Y47D7A.15,15445.48474,17042.65788,13847.90542,-0.290720523,0.1387487,-2.095302679,0.036144095,0.159218729
WBGene00012322,W07A12.4,191.0486812,164.2365316,218.116532,0.387505766,0.184956759,2.095115459,0.03616073,0.159249623
WBGene00018756,plpp-1.1,2788.46206,3042.195816,2535.001635,-0.25714117,0.122752844,-2.094787879,0.036189853,0.15930393
WBGene00021626,rft-2,785.1826326,880.1513841,690.6179518,-0.336037521,0.160418132,-2.094760222,0.036192313,0.15930393
WBGene00012463,nadk-2,1369.002427,1542.988059,1195.276433,-0.352304635,0.168209657,-2.094437623,0.036221014,0.159387872
WBGene00009325,F32D8.15,53.31125381,40.08226119,66.48254931,0.618758737,0.295450552,2.094288648,0.036234275,0.159403841
WBGene00010194,btb-19,446.3419708,375.4023639,517.0028905,0.430801884,0.205781103,2.093495845,0.036304915,0.15967216
WBGene00019649,exc-14,161.3986145,132.565399,189.9815352,0.475886712,0.227415251,2.092589257,0.036385836,0.159985545
WBGene00019084,F59A6.2,249.8035501,286.5274339,213.018333,-0.402835507,0.192627281,-2.091269237,0.036503936,0.160462188
WBGene00000965,dhs-1,1223.206988,1106.97286,1339.318182,0.268041287,0.128218147,2.090509757,0.036572033,0.160718838
WBGene00013204,Y54E5B.2,1142.004578,1028.321331,1255.916824,0.280566856,0.134233349,2.090142715,0.036604982,0.160820931
WBGene00016767,C49C8.3,64.43520074,49.26672668,79.58689557,0.595391428,0.284937169,2.089553392,0.036657937,0.161010843
WBGene00015976,C18E3.9,790.3242313,701.5151848,879.0888072,0.314276798,0.150425846,2.089247338,0.036685464,0.161088998
WBGene00004197,prx-12,322.477893,284.6891159,360.2057057,0.326704807,0.156391209,2.089022834,0.036705668,0.16113496
WBGene00249817,F42G8.19,26.24927828,35.75666183,16.6606155,-0.780458907,0.373632544,-2.088840811,0.036722055,0.161164152
WBGene00012531,Y32F6B.1,2618.698873,2904.393405,2332.880734,-0.305780662,0.14646794,-2.087696885,0.036825186,0.16157392
WBGene00000880,cyn-4,1536.828719,1405.598703,1668.082833,0.242005419,0.115951008,2.0871351,0.036875924,0.161753656
WBGene00011066,ztf-15,1040.299777,903.134799,1177.005701,0.364094825,0.174466506,2.086903858,0.036896826,0.161759595
WBGene00019964,R08E5.4,5.025987375,8.088587917,1.981085495,-0.852372487,0.408419718,-2.087001309,0.036888016,0.161759595
WBGene00003904,pabp-2,3133.584622,3358.859155,2908.320072,-0.204789514,0.098142122,-2.086662789,0.036918627,0.161769468
WBGene00006662,twk-7,206.1875063,176.1463394,236.1331448,0.398663399,0.191048614,2.086711814,0.036914193,0.161769468
WBGene00017362,F10G2.1,2024.021628,1849.776894,2198.293411,0.243906208,0.116900615,2.086440759,0.036938716,0.161814651
WBGene00005712,srv-1,593.4955618,526.1408525,660.5736179,0.316694458,0.151827653,2.085881273,0.036989379,0.161987315
WBGene00008967,F20B10.3,236.6550833,279.299818,194.0708828,-0.480291298,0.230296818,-2.085531628,0.03702107,0.161987315
WBGene00011891,del-6,1288.734765,510.6781992,2066.767418,0.851250643,0.408153384,2.085614566,0.037013551,0.161987315
WBGene00015204,B0495.5,1110.082322,1007.378341,1212.798562,0.261378498,0.12533341,2.08546546,0.03702707,0.161987315
WBGene00022369,Y92H12BR.3,4544.2627,4917.708667,4171.241673,-0.233050937,0.111739893,-2.085655635,0.037009828,0.161987315
WBGene00003723,nhr-133,309.2500495,274.1961161,344.3074357,0.316883487,0.151977953,2.085062213,0.037063654,0.162053028
WBGene00008542,scav-6,1240.406707,1089.334913,1391.023982,0.338409424,0.162308535,2.084976143,0.037071466,0.162053028
WBGene00009682,msd-2,379.0298295,462.6990213,295.1014846,-0.567718599,0.272272312,-2.085113226,0.037059024,0.162053028
WBGene00001745,gsa-1,1706.012456,1943.011702,1469.343003,-0.382047429,0.183269634,-2.084619368,0.037103865,0.162099704
WBGene00017114,E03H12.7,681.6605415,784.1114729,579.0220148,-0.410751414,0.197047019,-2.084535028,0.037111527,0.162099704
WBGene00021812,Y53G8AR.5,495.0418308,442.3591963,547.5807687,0.298255879,0.143066273,2.084739288,0.037092972,0.162099704
WBGene00006722,ubh-2,598.655461,530.9812,666.135906,0.315676461,0.151470185,2.084083161,0.037152603,0.162236303
WBGene00008503,F01G4.4,1120.243986,1263.402563,977.3824224,-0.353828768,0.169831872,-2.08340616,0.037214217,0.162376825
WBGene00017823,pals-34,36.16911554,22.57669274,49.79049803,0.789966223,0.379152175,2.083507035,0.037205031,0.162376825
WBGene00194695,B0462.5,16.66156602,10.43512301,22.91365531,0.787433732,0.377950497,2.083430869,0.037211967,0.162376825
WBGene00013886,ZC412.5,258.7200308,290.176651,227.1960986,-0.33864436,0.162578549,-2.082958433,0.037255013,0.162469159
WBGene00020884,T28B4.1,1252.31219,1127.820087,1376.459898,0.279571148,0.134213805,2.083028248,0.037248649,0.162469159
WBGene00018543,ugt-32,23.04224714,31.08146401,15.06179365,-0.76153719,0.365648443,-2.082703222,0.037278284,0.162527817
WBGene00002047,icp-1,1006.325242,1127.079784,885.8614836,-0.333727942,0.160288648,-2.082043524,0.037338494,0.162747454
WBGene00021081,pals-33,30.25664583,21.34354365,39.13736903,0.693203252,0.333034259,2.081477305,0.037390239,0.162930084
WBGene00011894,ttr-23,56.86933795,41.37716038,72.47023745,0.661059391,0.317639969,2.08115935,0.037419323,0.162963527
WBGene00015366,C03A7.2,16.3776904,22.31429965,10.49294574,-0.774839628,0.37232576,-2.081079823,0.0374266,0.162963527
WBGene00017419,sec-16A.2,5616.750777,6315.769276,4918.092054,-0.345531359,0.166042614,-2.08098,0.037435737,0.162963527
WBGene00044442,T08A9.13,20.1338452,12.16191786,28.19808529,0.806495291,0.387558705,2.080962912,0.037437301,0.162963527
WBGene00007482,C09F12.2,28.40900694,18.57363195,38.39520023,0.761626319,0.36607492,2.080520345,0.037477832,0.163097058
WBGene00022382,Y94H6A.10,7011.628407,5807.801722,8215.58546,0.460961611,0.22176142,2.078637532,0.037650679,0.163806186
WBGene00016768,cyp-33E1,246.4531283,204.7680195,288.0152554,0.454526527,0.218704129,2.078271357,0.037684373,0.163909691
